DATE,IDX_IND_NM,MKTCAP
20190228,건설,23743628445765
20190228,증권,22317556266814
20190228,운송·창고,22043417652335
20190228,기계·장비,18953545887813
20190228,기타제조,16441494593747
20190228,비금속,8781842437940
20190228,은행,7966404516060
20190228,섬유·의류,5959507657760
20190228,종이·목재,3336570400791
20190228,의료·정밀기기,1515765879280
20190228,"농업, 임업 및 어업",1307364630850
20190228,광업,144064134400
20190304,전기·전자,410984695548383
20190304,기타금융,188352040729822
20190304,화학,142607747524055
20190304,일반서비스,118801896170562
20190304,운송장비·부품,103263219124797
20190304,제약,81926654057031
20190304,유통,73142530076013
20190304,보험,54042147016340
20190304,금속,47043135868700
20190304,통신,35597061541780
20190304,전기·가스,29995564389800
20190304,음식료·담배,27366806624393
20190304,건설,23377691741270
20190304,증권,22595463204088
20190304,운송·창고,22053961325400
20190304,기계·장비,18765578872434
20190304,기타제조,16607911203076
20190304,비금속,8690848033660
20190304,은행,7911049210040
20190304,섬유·의류,6058872543555
20190304,종이·목재,3445498960048
20190304,의료·정밀기기,1544083407005
20190304,"농업, 임업 및 어업",1324604216700
20190304,광업,142938633350
20190305,전기·전자,405630598965939
20190305,기타금융,188940498948419
20190305,화학,141036022358965
20190305,일반서비스,118439676058906
20190305,운송장비·부품,102800778409191
20190305,제약,82666985651651
20190305,유통,73209408221527
20190305,보험,54031893647890
20190305,금속,45932346578393
20190305,통신,35623089538040
20190305,전기·가스,29988206991650
20190305,음식료·담배,27425015042934
20190305,건설,23480774150470
20190305,증권,22380772373869
20190305,운송·창고,21814922109440
20190305,기계·장비,18699442881359
20190305,기타제조,16571685959953
20190305,비금속,8725479811370
20190305,은행,7994885388420
20190305,섬유·의류,5969106448260
20190305,종이·목재,3418441650189
20190305,의료·정밀기기,1535095300390
20190305,"농업, 임업 및 어업",1324634092800
20190305,광업,145864936080
20190306,전기·전자,403620187628370
20190306,기타금융,189470767146713
20190306,화학,140814953162010
20190306,일반서비스,118930524568674
20190306,운송장비·부품,103537942279017
20190306,제약,82220140258074
20190306,유통,72639441161357
20190306,보험,53809863658955
20190306,금속,45867645713865
20190306,통신,35199935409860
20190306,전기·가스,29744530434850
20190306,음식료·담배,27391523446261
20190306,건설,23366515680820
20190306,증권,22411458930555
20190306,운송·창고,21688409089720
20190306,기계·장비,18750561025156
20190306,기타제조,16728149598670
20190306,비금속,8711176314480
20190306,은행,7967047091540
20190306,섬유·의류,6125235367125
20190306,종이·목재,3434865583448
20190306,의료·정밀기기,1524394120690
20190306,"농업, 임업 및 어업",1325545568900
20190306,광업,143163733560
20190307,전기·전자,405804118427946
20190307,기타금융,188589096271089
20190307,화학,139239303361540
20190307,일반서비스,118324828822554
20190307,운송장비·부품,102583583444416
20190307,제약,80982941214720
20190307,유통,72916113985284
20190307,보험,53383099893690
20190307,금속,45312074955215
20190307,통신,34851138321750
20190307,전기·가스,29273398200100
20190307,음식료·담배,27231884526038
20190307,건설,23170668692840
20190307,증권,22161851124804
20190307,운송·창고,21442047575325
20190307,기계·장비,18555006992594
20190307,기타제조,16773430005716
20190307,비금속,8523829200410
20190307,은행,7965922584450
20190307,섬유·의류,6114146364115
20190307,종이·목재,3355630476431
20190307,의료·정밀기기,1482155363675
20190307,"농업, 임업 및 어업",1320719802550
20190307,광업,139111929780
20190308,전기·전자,399555802664421
20190308,기타금융,186213495088724
20190308,화학,138209016599200
20190308,일반서비스,116461301164320
20190308,운송장비·부품,99667514387194
20190308,제약,80729584602118
20190308,유통,72299868022826
20190308,보험,52611779956295
20190308,금속,44719428779363
20190308,통신,34560466152430
20190308,전기·가스,29280854331750
20190308,음식료·담배,26943210374815
20190308,건설,22731770310385
20190308,증권,21747862938486
20190308,운송·창고,21156765575610
20190308,기계·장비,18232460469367
20190308,기타제조,16715434819197
20190308,비금속,8472998799855
20190308,은행,7880801255110
20190308,섬유·의류,6101285942675
20190308,종이·목재,3344122487232
20190308,의료·정밀기기,1477266429400
20190308,"농업, 임업 및 어업",1322224545950
20190308,광업,133034224110
20190311,전기·전자,398347761532149
20190311,기타금융,186963073120508
20190311,화학,136964084600225
20190311,일반서비스,116891572866795
20190311,운송장비·부품,100109254713387
20190311,제약,80233037302952
20190311,유통,72532727403780
20190311,보험,52890128069605
20190311,금속,44674528760805
20190311,통신,34264006628100
20190311,전기·가스,29489970047500
20190311,음식료·담배,27511299128130
20190311,건설,22791338043975
20190311,증권,21820063916746
20190311,운송·창고,20979153744465
20190311,기계·장비,18307609201048
20190311,기타제조,17054199772824
20190311,비금속,8431139165110
20190311,은행,7964476789620
20190311,섬유·의류,6040690226350
20190311,종이·목재,3357327877631
20190311,의료·정밀기기,1488571297825
20190311,"농업, 임업 및 어업",1321295965450
20190311,광업,134384825370
20190312,전기·전자,405759925983953
20190312,기타금융,187936317149995
20190312,화학,137261869148305
20190312,일반서비스,118077475213265
20190312,운송장비·부품,101932144088309
20190312,제약,81131952180269
20190312,유통,72885182061115
20190312,보험,53241750991960
20190312,금속,45127446255624
20190312,통신,34193624803580
20190312,전기·가스,29818060292600
20190312,음식료·담배,27548771308488
20190312,건설,22835065469655
20190312,증권,21988508351773
20190312,운송·창고,21020069100175
20190312,기계·장비,18284627155170
20190312,기타제조,16524076278696
20190312,비금속,8569897375840
20190312,은행,8081613156460
20190312,섬유·의류,6121587591545
20190312,종이·목재,3353695154013
20190312,의료·정밀기기,1523147635950
20190312,"농업, 임업 및 어업",1315570641550
20190312,광업,147223606530
20190313,전기·전자,400472613152648
20190313,기타금융,187381029980692
20190313,화학,138066476038040
20190313,일반서비스,118263985117209
20190313,운송장비·부품,100974643173007
20190313,제약,81100241734689
20190313,유통,72848240299265
20190313,보험,53154657416135
20190313,금속,45667006144679
20190313,통신,33971527058560
20190313,전기·가스,29634328689400
20190313,음식료·담배,27643528653615
20190313,건설,22656344366150
20190313,증권,21992317012524
20190313,운송·창고,20867344541070
20190313,기계·장비,18241960541444
20190313,기타제조,16656168630960
20190313,비금속,8591231975825
20190313,은행,8323408469970
20190313,섬유·의류,6169307623915
20190313,종이·목재,3378108519305
20190313,의료·정밀기기,1543831775000
20190313,"농업, 임업 및 어업",1338249841550
20190313,광업,146519187360
20190314,전기·전자,401155973609877
20190314,기타금융,189279593377182
20190314,화학,139729408415560
20190314,일반서비스,119177134893607
20190314,운송장비·부품,99372898921977
20190314,제약,80141130165227
20190314,유통,73065259809247
20190314,보험,53530994147965
20190314,금속,45984610189375
20190314,통신,34053367372950
20190314,전기·가스,29935357301300
20190314,음식료·담배,27777000104793
20190314,건설,22934039022330
20190314,증권,22207313464893
20190314,운송·창고,20921619545980
20190314,기계·장비,18230921576819
20190314,기타제조,16531177095005
20190314,비금속,8652100474335
20190314,은행,8324051045450
20190314,섬유·의류,6224342285510
20190314,종이·목재,3457755242476
20190314,의료·정밀기기,1599976569675
20190314,"농업, 임업 및 어업",1351157650350
20190314,광업,150276089600
20190315,전기·전자,403380966758686
20190315,기타금융,192291933344529
20190315,화학,141955370807955
20190315,일반서비스,120051258566791
20190315,운송장비·부품,100865132193430
20190315,제약,78557057573252
20190315,유통,74420997796705
20190315,보험,54907602548150
20190315,금속,46566784451760
20190315,통신,34836976214990
20190315,전기·가스,29847752538800
20190315,음식료·담배,27828940937862
20190315,건설,23231123151255
20190315,증권,22523298917714
20190315,운송·창고,21062123274815
20190315,기계·장비,18039907847987
20190315,기타제조,16724694754330
20190315,은행,8557402324320
20190315,비금속,8541694014615
20190315,섬유·의류,6290837897210
20190315,종이·목재,3456020227413
20190315,의료·정밀기기,1586390837725
20190315,"농업, 임업 및 어업",1364082312300
20190315,광업,149571670430
20190318,전기·전자,400137255558903
20190318,기타금융,193162920582769
20190318,화학,143180481909575
20190318,일반서비스,120996434995075
20190318,운송장비·부품,102684686544248
20190318,제약,78117636405765
20190318,유통,75213864155866
20190318,보험,55101302770885
20190318,금속,46207023439621
20190318,통신,34801171699260
20190318,전기·가스,29239310689750
20190318,음식료·담배,27994326032643
20190318,건설,23258227735530
20190318,증권,22741268233198
20190318,운송·창고,21194319911725
20190318,기계·장비,18291033029671
20190318,기타제조,17012868990953
20190318,비금속,8627422957125
20190318,은행,8586149544020
20190318,섬유·의류,6353179089385
20190318,종이·목재,3418921803349
20190318,의료·정밀기기,1587997331305
20190318,"농업, 임업 및 어업",1368143774250
20190318,광업,150980508770
20190319,전기·전자,401114724400356
20190319,기타금융,192695326665565
20190319,화학,143050764758875
20190319,일반서비스,120093153880204
20190319,운송장비·부품,102749542369729
20190319,제약,78644353925350
20190319,유통,75201508395981
20190319,보험,55166705607220
20190319,금속,46137814083810
20190319,통신,34922483913240
20190319,전기·가스,28543324485050
20190319,음식료·담배,27886118908289
20190319,건설,23448314181445
20190319,증권,22606795850763
20190319,운송·창고,20978598942950
20190319,기계·장비,18246633377577
20190319,기타제조,16880597247637
20190319,은행,8611683886320
20190319,비금속,8590394720440
20190319,섬유·의류,6397027640445
20190319,종이·목재,3416893550407
20190319,의료·정밀기기,1601093193415
20190319,"농업, 임업 및 어업",1375425816700
20190319,광업,147223606530
20190320,전기·전자,403879034001975
20190320,기타금융,192600423329084
20190320,화학,142171454348140
20190320,일반서비스,119838591252254
20190320,운송장비·부품,102733056878015
20190320,제약,78521107957735
20190320,유통,75529220825779
20190320,보험,55048886012645
20190320,금속,45978833443525
20190320,통신,34660120323200
20190320,전기·가스,27754020793150
20190320,음식료·담배,27733581932276
20190320,건설,23385118992920
